請求コード,品名,分類
620340603,ベザフィブラート徐放錠２００ｍｇ「ＪＧ」,dl
620340901,ベザフィブラートＳＲ錠１００ｍｇ「サワイ」,dl
620341301,ベザフィブラート徐放錠１００ｍｇ「トーワ」,dl
620346008,プロブコール錠２５０ｍｇ「サワイ」,dl
620346018,プロブコール錠２５０ｍｇ「ツルハラ」,dl
620346023,プロブコール錠２５０ｍｇ「日医工」,dl
620346029,プロブコール錠２５０ｍｇ「ＹＤ」,dl
620346101,クエストラン粉末４４．４％,dl
621254601,ベザフィブラート徐放錠２００ｍｇ「ＺＥ」,dl
621521301,プラバスタチンＮａ錠５ｍｇ「テバ」,dl
621521401,プラバスタチンＮａ錠１０ｍｇ「テバ」,dl
621523101,プラバスタチンＮａ錠５ｍｇ「フソー」,dl
621523201,プラバスタチンＮａ錠１０ｍｇ「フソー」,dl
621524102,シンバスタチン錠５ｍｇ「ＹＤ」,dl
621524402,シンバスタチン錠５ｍｇ「オーハラ」,dl
621525701,プラバスタチンＮａ錠５ｍｇ「ＴＣＫ」,dl
621525801,プラバスタチンＮａ錠１０ｍｇ「ＴＣＫ」,dl
621528602,プラバスタチンＮａ錠５ｍｇ「ケミファ」,dl
621528702,プラバスタチンＮａ錠１０ｍｇ「ケミファ」,dl
621528801,プラバスタチンＮａ錠５ｍｇ「サワイ」,dl
621528901,プラバスタチンＮａ錠１０ｍｇ「サワイ」,dl
621529001,プラバスタチンＮａ錠５ｍｇ「オーハラ」,dl
621529101,プラバスタチンＮａ錠１０ｍｇ「オーハラ」,dl
621531001,プラバスタチンＮａ錠５ｍｇ「トーワ」,dl
621531101,プラバスタチンＮａ錠１０ｍｇ「トーワ」,dl
621531703,プラバスタチンナトリウム塩錠１０ｍｇ「ファイザー」,dl
621532401,プラバスタチンＮａ錠５ｍｇ「ＮＳ」,dl
621532501,プラバスタチンＮａ錠１０ｍｇ「ＮＳ」,dl
621532601,プラバスタチンＮａ錠１０ｍｇ「ＣＭＸ」,dl
621532902,プラバスタチンＮａ錠５ｍｇ「杏林」,dl
621533002,プラバスタチンＮａ錠１０ｍｇ「杏林」,dl
621533101,プラバスタチンナトリウム錠５ｍｇ「日医工」,dl
621533201,プラバスタチンナトリウム錠１０ｍｇ「日医工」,dl
621533501,シンバスタチン錠５ｍｇ「あすか」,dl
621533601,プラバスタチンＮａ錠１０ｍｇ「ＥＥ」,dl
621533801,シンバスタチン錠５ｍｇ「日医工」,dl
621533901,シンバスタチン錠５ｍｇ「ＮｉｋＰ」,dl
621534101,シンバスタチン錠５ｍｇ「ＳＷ」,dl
621534204,シンバスタチン錠５ｍｇ「杏林」,dl
621534301,シンバスタチン錠５ｍｇ「トーワ」,dl
621635202,シンバスタチン錠１０ｍｇ「オーハラ」,dl
621635301,シンバスタチン錠２０ｍｇ「オーハラ」,dl
621639001,プラバスタチンナトリウム錠５ｍｇ「ＮｉｋＰ」,dl
621639101,プラバスタチンナトリウム錠１０ｍｇ「ＮｉｋＰ」,dl
621639701,プラバスタチンＮａ錠５ｍｇ「ＭＥＤ」,dl
621639801,プラバスタチンＮａ錠１０ｍｇ「ＭＥＤ」,dl
621643301,シンバスタチン錠５ｍｇ「ＭＥＤ」,dl
621643401,シンバスタチン錠１０ｍｇ「ＳＷ」,dl
621643501,シンバスタチン錠１０ｍｇ「トーワ」,dl
621643601,シンバスタチン錠５ｍｇ「ＥＭＥＣ」,dl
621675101,シンバスタチン錠１０ｍｇ「日医工」,dl
621694001,プラバスタチンＮａ錠５ｍｇ「ＥＥ」,dl
621752501,プラバスタチンＮａ錠５ｍｇ「ＣＭＸ」,dl
621934801,フルバスタチン錠１０ｍｇ「タイヨー」,dl
621934901,フルバスタチン錠２０ｍｇ「タイヨー」,dl
621935001,フルバスタチン錠３０ｍｇ「タイヨー」,dl
621948701,シンバスタチン錠１０ｍｇ「アメル」,dl
621948801,シンバスタチン錠２０ｍｇ「アメル」,dl
621955001,リポバトール錠１０　１０ｍｇ,dl
621955003,シンバスタチン錠１０ｍｇ「杏林」,dl
621964101,フルバスタチン錠１０ｍｇ「サワイ」,dl
621964201,フルバスタチン錠１０ｍｇ「三和」,dl
621964301,フルバスタチン錠２０ｍｇ「サワイ」,dl
621964401,フルバスタチン錠２０ｍｇ「三和」,dl
621964501,フルバスタチン錠３０ｍｇ「サワイ」,dl
621964601,フルバスタチン錠３０ｍｇ「三和」,dl
621981403,プラバスタチンナトリウム塩錠５ｍｇ「ファイザー」,dl
622015101,フルバスタチン錠１０ｍｇ「ＪＧ」,dl
622015201,フルバスタチン錠２０ｍｇ「ＪＧ」,dl
622015301,フルバスタチン錠３０ｍｇ「ＪＧ」,dl
622026702,ベザフィブラート徐放錠１００ｍｇ「ＺＥ」,dl
622039501,フェノフィブラートカプセル６７ｍｇ「ＫＴＢ」,dl
622039601,フェノフィブラートカプセル１００ｍｇ「ＫＴＢ」,dl
622052801,シンバスタチン錠２０ｍｇ「ＳＷ」,dl
622055602,シンバスタチン錠２０ｍｇ「トーワ」,dl
622062701,メバトルテ細粒０．５％,dl
622071601,シンバスタチン錠２０ｍｇ「日医工」,dl
622075801,シンバスタチン錠１０ｍｇ「ＥＭＥＣ」,dl
622075901,シンバスタチン錠２０ｍｇ「ＥＭＥＣ」,dl
622076401,アトルバスタチン錠５ｍｇ「ＥＥ」,dl
622076501,アトルバスタチン錠１０ｍｇ「ＥＥ」,dl
622090701,リピディル錠５３．３ｍｇ,dl
622090801,リピディル錠８０ｍｇ,dl
622096102,ベザフィブラート徐放錠１００ｍｇ「ＪＧ」,dl
622096801,トライコア錠５３．３ｍｇ,dl
622096901,トライコア錠８０ｍｇ,dl
622098401,アトルバスタチン錠５ｍｇ「サワイ」,dl
622098501,アトルバスタチン錠１０ｍｇ「サワイ」,dl
622099101,シンバスタチン錠１０ｍｇ「ＭＥＤ」,dl
622099201,シンバスタチン錠２０ｍｇ「ＭＥＤ」,dl
622102501,リポザート錠２０　２０ｍｇ,dl
622107601,アトルバスタチン錠５ｍｇ「ＫＮ」,dl
622107701,アトルバスタチン錠１０ｍｇ「ＫＮ」,dl
622110401,アトルバスタチン錠５ｍｇ「トーワ」,dl
622110501,アトルバスタチン錠１０ｍｇ「トーワ」,dl
622116802,シンバスタチン錠１０ｍｇ「ＹＤ」,dl
622116902,シンバスタチン錠２０ｍｇ「ＹＤ」,dl
622126901,アトルバスタチン錠５ｍｇ「サンド」,dl
622127001,アトルバスタチン錠１０ｍｇ「サンド」,dl
622128201,シンバスタチン錠１０ｍｇ「ＮｉｋＰ」,dl
622128301,シンバスタチン錠２０ｍｇ「ＮｉｋＰ」,dl
622136401,リバロ錠４ｍｇ,dl
622139600,プラバスタチンナトリウム１０ｍｇ錠,dl
622143801,アトルバスタチン錠５ｍｇ「アメル」,dl
622143901,アトルバスタチン錠１０ｍｇ「アメル」,dl
622152001,アトルバスタチン錠５ｍｇ「ＺＥ」,dl
622152101,アトルバスタチン錠１０ｍｇ「ＺＥ」,dl
622161801,アトルバスタチン錠５ｍｇ「モチダ」,dl
622161901,アトルバスタチン錠１０ｍｇ「モチダ」,dl
622165601,アトルバスタチン錠５ｍｇ「ＮＰ」,dl
622165701,アトルバスタチン錠１０ｍｇ「ＮＰ」,dl
622167601,アトルバスタチン錠５ｍｇ「日医工」,dl
622167701,アトルバスタチン錠１０ｍｇ「日医工」,dl
622169901,ラミアン錠１０ｍｇ,dl
622169902,シンバスタチン錠１０ｍｇ「あすか」,dl
622170001,ラミアン錠２０ｍｇ,dl
622170002,シンバスタチン錠２０ｍｇ「あすか」,dl
622170101,アトルバスタチン錠５ｍｇ「ＤＳＥＰ」,dl
622170201,アトルバスタチン錠１０ｍｇ「ＤＳＥＰ」,dl
622180602,アトルバスタチン錠５ｍｇ「Ｍｅ」,dl
622180702,アトルバスタチン錠１０ｍｇ「Ｍｅ」,dl
622186601,アトルバスタチン錠５ｍｇ「ＹＤ」,dl
622186701,アトルバスタチン錠１０ｍｇ「ＹＤ」,dl
622187601,アトルバスタチン錠５ｍｇ「杏林」,dl
622187701,アトルバスタチン錠１０ｍｇ「杏林」,dl
622198801,ロトリガ粒状カプセル２ｇ,dl
622204801,アトルバスタチン錠５ｍｇ「ＪＧ」,dl
622204901,アトルバスタチン錠１０ｍｇ「ＪＧ」,dl
622217101,アトルバスタチン錠５ｍｇ「ＴＳＵ」,dl
622217201,アトルバスタチン錠１０ｍｇ「ＴＳＵ」,dl
622223601,ミデナールＬ錠１００　１００ｍｇ,dl
622239201,リバロＯＤ錠１ｍｇ,dl
622239301,リバロＯＤ錠２ｍｇ,dl
622241301,アトルバスタチン錠５ｍｇ「ＴＹＫ」,dl
622241401,アトルバスタチン錠１０ｍｇ「ＴＹＫ」,dl
622244801,アトルバスタチン錠５ｍｇ「ＮＳ」,dl
622244901,アトルバスタチン錠１０ｍｇ「ＮＳ」,dl
622252001,アトルバスタチン錠５ｍｇ「ケミファ」,dl
622252101,アトルバスタチン錠１０ｍｇ「ケミファ」,dl
622268001,ピタバスタチンカルシウム錠１ｍｇ「ＺＥ」,dl
622268101,ピタバスタチンカルシウム錠２ｍｇ「ＺＥ」,dl
622268201,ピタバスタチンカルシウム錠４ｍｇ「ＺＥ」,dl
622269101,ピタバスタチンＣａ錠１ｍｇ「杏林」,dl
622269201,ピタバスタチンＣａ錠２ｍｇ「杏林」,dl
622270001,ピタバスタチンＣａ錠１ｍｇ「ＹＤ」,dl
622270101,ピタバスタチンＣａ錠２ｍｇ「ＹＤ」,dl
622271801,ピタバスタチンカルシウム錠１ｍｇ「日医工」,dl
622271901,ピタバスタチンカルシウム錠２ｍｇ「日医工」,dl
622273101,ピタバスタチンＣａ錠１ｍｇ「ファイザー」,dl
622273201,ピタバスタチンＣａ錠２ｍｇ「ファイザー」,dl
622273301,ピタバスタチンＣａ錠４ｍｇ「ファイザー」,dl
622274901,ピタバスタチンＣａ錠１ｍｇ「タカタ」,dl
622275001,ピタバスタチンＣａ錠２ｍｇ「タカタ」,dl
622275101,ピタバスタチンＣａ錠４ｍｇ「タカタ」,dl
622276301,ピタバスタチンＣａ錠１ｍｇ「アメル」,dl
622276401,ピタバスタチンＣａ錠２ｍｇ「アメル」,dl
622276501,ピタバスタチンＣａ錠４ｍｇ「アメル」,dl
622280201,ピタバスタチンＣａ錠１ｍｇ「トーワ」,dl
622280301,ピタバスタチンＣａ錠２ｍｇ「トーワ」,dl
622280401,ピタバスタチンＣａ錠４ｍｇ「トーワ」,dl
622280501,ピタバスタチンＣａ・ＯＤ錠１ｍｇ「トーワ」,dl
622280601,ピタバスタチンＣａ・ＯＤ錠２ｍｇ「トーワ」,dl
622280701,アトルバスタチンＯＤ錠５ｍｇ「トーワ」,dl
622280801,アトルバスタチンＯＤ錠１０ｍｇ「トーワ」,dl
622282201,ピタバスタチンＣａ錠１ｍｇ「日新」,dl
622282301,ピタバスタチンＣａ錠２ｍｇ「日新」,dl
622283701,ピタバスタチンカルシウム錠１ｍｇ「テバ」,dl
622283801,ピタバスタチンカルシウム錠２ｍｇ「テバ」,dl
622285001,ピタバスタチンカルシウム錠１ｍｇ「モチダ」,dl
622285101,ピタバスタチンカルシウム錠２ｍｇ「モチダ」,dl
622286201,ピタバスタチンＣａ錠１ｍｇ「明治」,dl
622286301,ピタバスタチンＣａ錠２ｍｇ「明治」,dl
622286401,ピタバスタチンＣａ錠４ｍｇ「明治」,dl
622287601,リバロＯＤ錠４ｍｇ,dl
622289501,ピタバスタチンＣａ錠１ｍｇ「サンド」,dl
622289601,ピタバスタチンＣａ錠２ｍｇ「サンド」,dl
622291801,ピタバスタチンＣａ錠１ｍｇ「ＥＥ」,dl
622291901,ピタバスタチンＣａ錠２ｍｇ「ＥＥ」,dl
622292001,ピタバスタチンＣａ錠４ｍｇ「ＥＥ」,dl
622292301,ピタバスタチンＣａ錠１ｍｇ「ＭＥＥＫ」,dl
622292401,ピタバスタチンＣａ錠２ｍｇ「ＭＥＥＫ」,dl
622292501,ピタバスタチンＣａ錠４ｍｇ「ＭＥＥＫ」,dl
622293301,ピタバスタチンＣａ錠１ｍｇ「三和」,dl
622293401,ピタバスタチンＣａ錠２ｍｇ「三和」,dl
622294301,ピタバスタチンＣａ錠１ｍｇ「ＮＰ」,dl
622294401,ピタバスタチンＣａ錠２ｍｇ「ＮＰ」,dl
622294501,ピタバスタチンＣａ錠４ｍｇ「ＮＰ」,dl
622296001,ピタバスタチンＣａ錠１ｍｇ「サワイ」,dl
622296101,ピタバスタチンＣａ錠２ｍｇ「サワイ」,dl
622296201,ピタバスタチンＣａ錠４ｍｇ「サワイ」,dl
622297101,ピタバスタチンＣａ錠１ｍｇ「ケミファ」,dl
622297201,ピタバスタチンＣａ錠２ｍｇ「ケミファ」,dl
622298001,ピタバスタチンＣａ錠１ｍｇ「ＦＦＰ」,dl
622298101,ピタバスタチンＣａ錠２ｍｇ「ＦＦＰ」,dl
622298201,ピタバスタチンＣａ錠４ｍｇ「ＦＦＰ」,dl
622299001,ピタバスタチンＣａ錠１ｍｇ「科研」,dl
622299101,ピタバスタチンＣａ錠２ｍｇ「科研」,dl
622302401,アトルバスタチン錠５ｍｇ「ＴＣＫ」,dl
622302501,アトルバスタチン錠１０ｍｇ「ＴＣＫ」,dl
622302801,ピタバスタチンＣａ錠１ｍｇ「ＴＣＫ」,dl
622302901,ピタバスタチンＣａ錠２ｍｇ「ＴＣＫ」,dl
622304601,ピタバスタチンカルシウム錠１ｍｇ「ＫＯ」,dl
622304701,ピタバスタチンカルシウム錠２ｍｇ「ＫＯ」,dl
622304801,ピタバスタチンＣａ錠１ｍｇ「ツルハラ」,dl
622304901,ピタバスタチンＣａ錠２ｍｇ「ツルハラ」,dl
622315400,シンバスタチン５ｍｇ錠,dl
622315500,シンバスタチン１０ｍｇ錠,dl
622321900,プラバスタチンナトリウム５ｍｇ錠,dl
622322900,ベザフィブラート１００ｍｇ徐放錠,dl
622342801,ピタバスタチンカルシウム錠４ｍｇ「テバ」,dl
622347401,ピタバスタチンカルシウム錠４ｍｇ「モチダ」,dl
622359101,ピタバスタチンＣａ錠４ｍｇ「科研」,dl
622360101,アトルバスタチン錠２０ｍｇ「日医工」,dl
622362701,ピタバスタチンカルシウム錠４ｍｇ「ＫＯ」,dl
622365801,ピタバスタチンＣａ錠４ｍｇ「杏林」,dl
622372401,ピタバスタチンＣａ・ＯＤ錠４ｍｇ「トーワ」,dl
622387001,ピタバスタチンＣａ錠４ｍｇ「ＴＣＫ」,dl
622387601,ピタバスタチンカルシウム錠４ｍｇ「日医工」,dl
622392501,ピタバスタチンＣａ錠４ｍｇ「三和」,dl
622406901,ピタバスタチンＣａ錠４ｍｇ「ＹＤ」,dl
622419701,ピタバスタチンＣａ・ＯＤ錠１ｍｇ「明治」,dl
622419801,ピタバスタチンＣａ・ＯＤ錠２ｍｇ「明治」,dl
622419901,ピタバスタチンＣａ・ＯＤ錠４ｍｇ「明治」,dl
622421601,ピタバスタチンＣａ錠１ｍｇ「ＪＧ」,dl
622421701,ピタバスタチンＣａ錠２ｍｇ「ＪＧ」,dl
622421801,ピタバスタチンＣａ錠４ｍｇ「ＪＧ」,dl
622426201,ピタバスタチンＣａ錠４ｍｇ「日新」,dl
622427701,ピタバスタチンＣａ錠４ｍｇ「ツルハラ」,dl
622427801,ピタバスタチンＣａ錠４ｍｇ「ケミファ」,dl
622431401,ピタバスタチンＣａ錠４ｍｇ「サンド」,dl
622434301,ピタバスタチンＣａ・ＯＤ錠１ｍｇ「ＭＥＥＫ」,dl
622434401,ピタバスタチンＣａ・ＯＤ錠２ｍｇ「ＭＥＥＫ」,dl
622441101,クレストールＯＤ錠２．５ｍｇ,dl
622441201,クレストールＯＤ錠５ｍｇ,dl
622457701,ピタバスタチンＣａ・ＯＤ錠１ｍｇ「サワイ」,dl
622457801,ピタバスタチンＣａ・ＯＤ錠２ｍｇ「サワイ」,dl
622457901,ピタバスタチンＣａ・ＯＤ錠４ｍｇ「サワイ」,dl
622464901,ピタバスタチンＣａ錠１ｍｇ「ＤＫ」,dl
622465001,ピタバスタチンＣａ錠２ｍｇ「ＤＫ」,dl
622465101,ピタバスタチンＣａ錠４ｍｇ「ＤＫ」,dl
622471801,レパーサ皮下注１４０ｍｇシリンジ　１ｍＬ,dl
622475000,アトルバスタチンカルシウム５ｍｇ錠,dl
622475100,アトルバスタチンカルシウム１０ｍｇ錠,dl
622488901,レパーサ皮下注１４０ｍｇペン　１ｍＬ,dl
622508401,プラルエント皮下注７５ｍｇペン　１ｍＬ,dl
622508501,プラルエント皮下注１５０ｍｇペン　１ｍＬ,dl
622508601,プラルエント皮下注７５ｍｇシリンジ　１ｍＬ,dl
622508701,プラルエント皮下注１５０ｍｇシリンジ　１ｍＬ,dl
622512001,ピタバスタチンＣａ・ＯＤ錠１ｍｇ「ファイザー」,dl
622512101,ピタバスタチンＣａ・ＯＤ錠２ｍｇ「ファイザー」,dl
622512201,ピタバスタチンＣａ・ＯＤ錠４ｍｇ「ファイザー」,dl
622516701,ジャクスタピッドカプセル５ｍｇ,dl
622516801,ジャクスタピッドカプセル１０ｍｇ,dl
622516901,ジャクスタピッドカプセル２０ｍｇ,dl
622522101,ピタバスタチンＣａ・ＯＤ錠１ｍｇ「杏林」,dl
622522201,ピタバスタチンＣａ・ＯＤ錠２ｍｇ「杏林」,dl
622522301,ピタバスタチンＣａ・ＯＤ錠４ｍｇ「杏林」,dl
622524501,ピタバスタチンＣａ・ＯＤ錠１ｍｇ「ＪＧ」,dl
622524601,ピタバスタチンＣａ・ＯＤ錠２ｍｇ「ＪＧ」,dl
622524701,ピタバスタチンＣａ・ＯＤ錠４ｍｇ「ＪＧ」,dl
622528901,ピタバスタチンカルシウムＯＤ錠１ｍｇ「日医工」,dl
622529001,ピタバスタチンカルシウムＯＤ錠２ｍｇ「日医工」,dl
622537301,ロスバスタチン錠２．５ｍｇ「杏林」,dl
622537401,ロスバスタチン錠５ｍｇ「杏林」,dl
622568601,ピタバスタチンカルシウムＯＤ錠４ｍｇ「日医工」,dl
622571801,ロスバスタチン錠２．５ｍｇ「ＤＳＥＰ」,dl
622571901,ロスバスタチン錠５ｍｇ「ＤＳＥＰ」,dl
622572801,ロスバスタチン錠２．５ｍｇ「ゼリア」,dl
622572901,ロスバスタチン錠５ｍｇ「ゼリア」,dl
622573101,パルモディア錠０．１ｍｇ,dl
622575201,ロスバスタチン錠２．５ｍｇ「ＹＤ」,dl
622575301,ロスバスタチン錠５ｍｇ「ＹＤ」,dl
622575401,ロスバスタチンＯＤ錠２．５ｍｇ「ＹＤ」,dl
622575501,ロスバスタチンＯＤ錠５ｍｇ「ＹＤ」,dl
622575601,ロスバスタチンＯＤ錠２．５ｍｇ「ＤＳＥＰ」,dl
622575701,ロスバスタチンＯＤ錠５ｍｇ「ＤＳＥＰ」,dl
622577901,ロスバスタチン錠２．５ｍｇ「ケミファ」,dl
622578001,ロスバスタチン錠５ｍｇ「ケミファ」,dl
622578101,ロスバスタチンＯＤ錠２．５ｍｇ「ケミファ」,dl
622578201,ロスバスタチンＯＤ錠５ｍｇ「ケミファ」,dl
622578401,ロスバスタチン錠２．５ｍｇ「タカタ」,dl
622578501,ロスバスタチン錠５ｍｇ「タカタ」,dl
622578601,ロスバスタチン錠１０ｍｇ「タカタ」,dl
622578701,ロスバスタチンＯＤ錠２．５ｍｇ「タカタ」,dl
622578801,ロスバスタチンＯＤ錠５ｍｇ「タカタ」,dl
622579101,レパーサ皮下注４２０ｍｇオートミニドーザー　３．５ｍＬ,dl
622581601,ロスバスタチンＯＤ錠１０ｍｇ「トーワ」,dl
622581701,ロスバスタチンＯＤ錠２．５ｍｇ「トーワ」,dl
622581801,ロスバスタチンＯＤ錠５ｍｇ「トーワ」,dl
622581901,ロスバスタチン錠１０ｍｇ「トーワ」,dl
622582001,ロスバスタチン錠２．５ｍｇ「トーワ」,dl
622582101,ロスバスタチン錠５ｍｇ「トーワ」,dl
622582501,ロスバスタチン錠２．５ｍｇ「共創未来」,dl
622582601,ロスバスタチンＯＤ錠２．５ｍｇ「共創未来」,dl
622582701,ロスバスタチン錠５ｍｇ「共創未来」,dl
622582801,ロスバスタチンＯＤ錠５ｍｇ「共創未来」,dl
622584101,アトーゼット配合錠ＬＤ,dl
622584201,アトーゼット配合錠ＨＤ,dl
622584701,ロスバスタチン錠２．５ｍｇ「ファイザー」,dl
622584801,ロスバスタチン錠５ｍｇ「ファイザー」,dl
622586001,ロスバスタチン錠２．５ｍｇ「ＴＣＫ」,dl
622586101,ロスバスタチン錠５ｍｇ「ＴＣＫ」,dl
622586201,ロスバスタチンＯＤ錠２．５ｍｇ「ＴＣＫ」,dl
622586301,ロスバスタチンＯＤ錠５ｍｇ「ＴＣＫ」,dl
622588801,ロスバスタチン錠２．５ｍｇ「サワイ」,dl
622588901,ロスバスタチン錠５ｍｇ「サワイ」,dl
622589001,ロスバスタチンＯＤ錠２．５ｍｇ「サワイ」,dl
622589101,ロスバスタチンＯＤ錠５ｍｇ「サワイ」,dl
622590101,ロスバスタチン錠２．５ｍｇ「サンド」,dl
622590201,ロスバスタチン錠５ｍｇ「サンド」,dl
622590301,ロスバスタチン錠２．５ｍｇ「武田テバ」,dl
622590401,ロスバスタチン錠５ｍｇ「武田テバ」,dl
622590501,フェノフィブラート錠５３．３ｍｇ「武田テバ」,dl
622590601,フェノフィブラート錠８０ｍｇ「武田テバ」,dl
622591701,ロスバスタチン錠２．５ｍｇ「ＪＧ」,dl
622591801,ロスバスタチン錠５ｍｇ「ＪＧ」,dl
622591901,ロスバスタチンＯＤ錠２．５ｍｇ「ＪＧ」,dl
622592001,ロスバスタチンＯＤ錠５ｍｇ「ＪＧ」,dl
622592501,ロスバスタチン錠２．５ｍｇ「オーハラ」,dl
622592601,ロスバスタチン錠５ｍｇ「オーハラ」,dl
622592701,ロスバスタチンＯＤ錠２．５ｍｇ「オーハラ」,dl
622592801,ロスバスタチンＯＤ錠５ｍｇ「オーハラ」,dl
622592901,ロスバスタチン錠２．５ｍｇ「三和」,dl
622593001,ロスバスタチン錠５ｍｇ「三和」,dl
622593101,ロスバスタチンＯＤ錠２．５ｍｇ「三和」,dl
622593201,ロスバスタチンＯＤ錠５ｍｇ「三和」,dl
622595301,ロスバスタチン錠２．５ｍｇ「日新」,dl
622595401,ロスバスタチン錠５ｍｇ「日新」,dl
622598301,ロスバスタチン錠２．５ｍｇ「日医工」,dl
622598401,ロスバスタチン錠５ｍｇ「日医工」,dl
622598501,ロスバスタチンＯＤ錠２．５ｍｇ「日医工」,dl
622598601,ロスバスタチンＯＤ錠５ｍｇ「日医工」,dl
622599201,ロスバスタチン錠２．５ｍｇ「ＭＥＥＫ」,dl
622599301,ロスバスタチン錠５ｍｇ「ＭＥＥＫ」,dl
622599401,ロスバスタチンＯＤ錠２．５ｍｇ「ＭＥＥＫ」,dl
622599501,ロスバスタチンＯＤ錠５ｍｇ「ＭＥＥＫ」,dl
622600301,ロスバスタチン錠２．５ｍｇ「ＥＥ」,dl
622600601,ロスバスタチン錠２．５ｍｇ「アメル」,dl
622600701,ロスバスタチン錠５ｍｇ「アメル」,dl
622600801,ロスバスタチンＯＤ錠２．５ｍｇ「アメル」,dl
622600901,ロスバスタチンＯＤ錠５ｍｇ「アメル」,dl
622601201,ロスバスタチン錠２．５ｍｇ「科研」,dl
622601301,ロスバスタチン錠５ｍｇ「科研」,dl
622601401,ロスバスタチンＯＤ錠２．５ｍｇ「科研」,dl
622601501,ロスバスタチンＯＤ錠５ｍｇ「科研」,dl
622604001,ピタバスタチンカルシウム錠１ｍｇ「ＫＯＧ」,dl
622604101,ピタバスタチンカルシウム錠２ｍｇ「ＫＯＧ」,dl
622604201,ピタバスタチンカルシウム錠４ｍｇ「ＫＯＧ」,dl
622605001,ロスバスタチンＯＤ錠２．５ｍｇ「ＥＥ」,dl
622605101,ロスバスタチンＯＤ錠５ｍｇ「ＥＥ」,dl
622605201,ロスバスタチン錠２．５ｍｇ「ニプロ」,dl
622605301,ロスバスタチン錠５ｍｇ「ＥＥ」,dl
622605401,ロスバスタチン錠５ｍｇ「ニプロ」,dl
622606601,プラバスタチンＮａ錠５ｍｇ「Ｍｅ」,dl
622606701,プラバスタチンＮａ錠１０ｍｇ「Ｍｅ」,dl
622615600,ピタバスタチンカルシウム１ｍｇ錠（１）,dl
622615700,ピタバスタチンカルシウム１ｍｇ錠（２）,dl
622615800,ピタバスタチンカルシウム２ｍｇ錠,dl
622615900,ピタバスタチンカルシウム４ｍｇ錠,dl
622640801,ロスバスタチン錠２．５ｍｇ「ツルハラ」,dl
622640901,ロスバスタチン錠５ｍｇ「ツルハラ」,dl
622644801,ロスバスタチンＯＤ錠２．５ｍｇ「ニプロ」,dl
622644901,ロスバスタチンＯＤ錠５ｍｇ「ニプロ」,dl
620005932,エパキャップソフトカプセル３００ｍｇ,dl
620005032,ソルミラン顆粒状カプセル６００ｍｇ,dl
620005513,ソルミラン顆粒状カプセル９００ｍｇ,dl
610422206,ナサチームカプセル３００　３００ｍｇ,dl
610421343,エパデールＳ３００　３００ｍｇ,dl
610421344,エパデールＳ６００　６００ｍｇ,dl
613390006,エパデールカプセル３００　３００ｍｇ,dl
620001924,エパデールＳ９００　９００ｍｇ,dl
620007887,イコサペント酸エチル粒状カプセル３００ｍｇ「サワイ」,dl
620007888,イコサペント酸エチル粒状カプセル３００ｍｇ「ＴＣＫ」,dl
620007889,イコサペント酸エチル粒状カプセル３００ｍｇ「ＴＣ」,dl
620007890,イコサペント酸エチル粒状カプセル３００ｍｇ「日医工」,dl
620007891,イコサペント酸エチル粒状カプセル６００ｍｇ「サワイ」,dl
620007892,イコサペント酸エチル粒状カプセル６００ｍｇ「ＴＣＫ」,dl
620007893,イコサペント酸エチル粒状カプセル６００ｍｇ「ＴＣ」,dl
620007894,イコサペント酸エチル粒状カプセル６００ｍｇ「日医工」,dl
620007895,イコサペント酸エチル粒状カプセル９００ｍｇ「サワイ」,dl
620007896,イコサペント酸エチル粒状カプセル９００ｍｇ「ＴＣＫ」,dl
620007897,イコサペント酸エチル粒状カプセル９００ｍｇ「ＴＣ」,dl
620007898,イコサペント酸エチル粒状カプセル９００ｍｇ「日医工」,dl
621869505,イコサペント酸エチル粒状カプセル３００ｍｇ「杏林」,dl
621869605,イコサペント酸エチル粒状カプセル６００ｍｇ「杏林」,dl
621869705,イコサペント酸エチル粒状カプセル９００ｍｇ「杏林」,dl
622468501,イコサペント酸エチル粒状カプセル３００ｍｇ「ＣＨ」,dl
622468601,イコサペント酸エチル粒状カプセル６００ｍｇ「ＣＨ」,dl
622468701,イコサペント酸エチル粒状カプセル９００ｍｇ「ＣＨ」,dl
621959901,エパラ粒状カプセル３００ｍｇ,dl
621960001,エパラ粒状カプセル６００ｍｇ,dl
621960101,エパラ粒状カプセル９００ｍｇ,dl
610422056,エパロースカプセル３００ｍｇ,dl
610422055,エパラカプセル３００　３００ｍｇ,dl
622676701,ロスーゼット配合錠ＨＤ,dl
622676801,ロスーゼット配合錠ＬＤ,dl
622444001,アマルエット配合錠１番「ＫＮ」,dl
622444101,アマルエット配合錠２番「ＫＮ」,dl
622444201,アマルエット配合錠３番「ＫＮ」,dl
622444301,アマルエット配合錠４番「ＫＮ」,dl
622445401,アマルエット配合錠１番「ケミファ」,dl
622445501,アマルエット配合錠２番「ケミファ」,dl
622445601,アマルエット配合錠３番「ケミファ」,dl
622445701,アマルエット配合錠４番「ケミファ」,dl
622447601,アマルエット配合錠１番「トーワ」,dl
622447701,アマルエット配合錠２番「トーワ」,dl
622447801,アマルエット配合錠３番「トーワ」,dl
622447901,アマルエット配合錠４番「トーワ」,dl
622452401,アマルエット配合錠１番「ＴＣＫ」,dl
